date,year,month,day,tavg,tmin,tmax,wdir,wspd,humidity,uvindex,sunrise,sunset,durationday,season,wdirn
2020-02-18,2020,02,18,6.5,4.2,10.4,WSW,23.9,76.87,3,07:09:42,17:20:04,610,winter,252.0
2020-02-19,2020,02,19,6.1,2.6,9.0,WSW,16.7,81.92,2,07:07:43,17:21:53,614,winter,250.0
2020-02-20,2020,02,20,7.7,3.7,10.0,WSW,25.5,81.3,1,07:05:43,17:23:41,617,winter,248.0
2020-02-21,2020,02,21,7.6,3.6,10.8,WSW,25.6,72.42,2,07:03:42,17:25:30,621,winter,247.0
2020-02-22,2020,02,22,10.7,9.1,13.3,WSW,36.6,70.1,2,07:01:40,17:27:18,625,winter,257.0
2020-02-23,2020,02,23,10.3,6.7,14.0,West,26.1,73.2,2,06:59:36,17:29:06,629,winter,267.0
2020-02-24,2020,02,24,9.2,5.7,11.9,SW,24.1,83.0,1,06:57:32,17:30:54,633,winter,229.0
2020-02-25,2020,02,25,5.8,3.2,8.7,West,22.1,74.7,2,06:55:27,17:32:42,637,winter,263.0
2020-02-26,2020,02,26,4.6,1.9,8.4,WNW,20.8,67.9,2,06:53:21,17:34:29,641,winter,282.0
2020-02-27,2020,02,27,4.1,1.2,7.6,NW,15.1,72.7,2,06:51:14,17:36:16,645,winter,315.0
2020-02-28,2020,02,28,6.0,-0.1,11.7,SSW,18.1,84.6,1,06:49:06,17:38:02,648,winter,195.0
2020-02-29,2020,02,29,7.1,2.8,10.9,WSW,30.9,76.1,3,06:46:58,17:39:49,652,winter,239.0
2020-03-01,2020,03,01,6.4,3.9,10.2,WSW,25.2,64.4,4,06:44:48,17:41:35,656,winter,246.0
2020-03-02,2020,03,02,5.3,3.3,8.9,NW,15.0,73.9,4,06:42:38,17:43:21,660,winter,310.0
2020-03-03,2020,03,03,4.5,1.0,8.9,West,12.2,76.3,3,06:40:28,17:45:06,664,winter,262.0
2020-03-04,2020,03,04,4.0,-0.7,8.5,ESE,8.8,85.8,2,06:38:16,17:46:51,668,winter,117.0
2020-03-05,2020,03,05,5.5,4.8,5.9,NE,21.5,89.6,0,06:36:04,17:48:36,672,winter,35.0
2020-03-06,2020,03,06,4.8,0.5,8.9,NW,9.8,68.4,5,06:33:52,17:50:21,676,winter,322.0
2020-03-07,2020,03,07,7.3,-0.4,13.1,WSW,15.6,80.2,2,06:31:39,17:52:05,680,winter,240.0
2020-03-08,2020,03,08,9.6,6.0,12.4,WSW,24.6,75.7,4,06:29:25,17:53:49,684,winter,254.0
2020-03-09,2020,03,09,7.3,4.7,10.5,WSW,19.3,78.8,3,06:27:11,17:55:33,688,winter,247.0
2020-03-10,2020,03,10,12.6,10.3,15.3,WSW,29.3,84.2,2,06:24:57,17:57:17,692,winter,255.0
2020-03-11,2020,03,11,11.0,8.7,14.5,WSW,23.7,76.9,4,06:22:42,17:59:00,696,winter,242.0
2020-03-12,2020,03,12,7.3,4.5,10.1,WSW,32.4,62.1,4,06:20:27,18:00:44,700,winter,258.0
2020-03-13,2020,03,13,8.4,6.0,11.7,WSW,18.9,64.7,2,06:18:12,18:02:27,704,winter,256.0
2020-03-14,2020,03,14,9.4,6.4,12.9,SSW,17.4,79.3,3,06:15:56,18:04:09,708,winter,199.0
2020-03-15,2020,03,15,9.2,5.8,11.8,SW,19.9,80.3,2,06:13:40,18:05:52,712,winter,234.0
2020-03-16,2020,03,16,6.8,1.0,13.0,West,9.4,67.6,5,06:11:24,18:07:34,716,winter,277.0
2020-03-17,2020,03,17,8.9,3.7,13.5,SW,16.6,77.8,4,06:09:07,18:09:16,720,winter,222.0
2020-03-18,2020,03,18,11.6,8.3,14.4,WSW,19.1,80.01,2,06:06:51,18:10:58,724,winter,237.0
2020-03-19,2020,03,19,6.9,5.8,7.8,NE,15.7,89.2,1,06:04:34,18:12:40,728,winter,56.0
2020-03-20,2020,03,20,7.1,5.3,9.5,ENE,24.2,68.74,2,06:02:17,18:14:22,732,winter,60.0
2020-03-21,2020,03,21,6.4,3.8,9.8,ENE,23.9,61.8,6,06:00:00,18:16:03,736,spring,77.0
2020-03-22,2020,03,22,6.5,3.3,10.4,East,22.0,63.03,6,05:57:43,18:17:45,740,spring,79.0
2020-03-23,2020,03,23,6.8,1.9,13.1,ESE,13.7,54.98,6,05:55:26,18:19:26,744,spring,110.0
2020-03-24,2020,03,24,7.1,-1.4,15.7,SSE,8.6,48.8,6,05:53:09,18:21:07,747,spring,150.0
2020-03-25,2020,03,25,5.9,-2.4,13.9,ENE,8.3,50.9,6,05:50:52,18:22:48,751,spring,71.0
2020-03-26,2020,03,26,6.5,-0.9,13.3,NE,15.8,55.4,6,05:48:35,18:24:29,755,spring,47.0
2020-03-27,2020,03,27,7.4,1.8,13.4,NE,19.8,59.8,6,05:46:18,18:26:10,759,spring,37.0
2020-03-28,2020,03,28,7.0,4.6,10.4,NE,26.7,63.1,6,05:44:02,18:27:51,763,spring,39.0
2020-03-29,2020,03,29,5.6,3.6,8.0,SSE,18.353333333333335,54.4,4,06:41:45,19:29:32,767,spring,167.3
2020-03-30,2020,03,30,5.6,2.3,9.8,NNE,17.4,68.1,2,06:39:29,19:31:12,771,spring,23.0
2020-03-31,2020,03,31,6.3,2.6,10.7,ENE,15.8,65.9,4,06:37:13,19:32:53,775,spring,57.0
2020-04-01,2020,04,01,4.3,-2.1,8.6,NW,7.2,62.5,5,06:34:57,19:34:34,779,spring,320.0
2020-04-02,2020,04,02,9.1,5.0,13.0,WNW,14.2,63.0,5,06:32:41,19:36:14,783,spring,286.0
2020-04-03,2020,04,03,9.1,4.7,13.2,West,7.7,61.4,4,06:30:26,19:37:55,787,spring,277.0
2020-04-04,2020,04,04,8.6,0.6,16.5,South,8.7,64.6,6,06:28:11,19:39:35,791,spring,178.0
2020-04-05,2020,04,05,13.8,5.4,21.4,SE,17.5,47.9,7,06:25:56,19:41:16,795,spring,146.0
2020-04-06,2020,04,06,13.5,8.0,17.3,WSW,14.2,59.4,4,06:23:42,19:42:56,799,spring,248.0
2020-04-07,2020,04,07,11.5,2.2,19.9,ESE,8.3,60.7,6,06:21:29,19:44:37,803,spring,105.0
2020-04-08,2020,04,08,14.7,9.0,22.2,East,8.0,60.1,6,06:19:15,19:46:17,807,spring,80.0
2020-04-09,2020,04,09,14.8,7.2,22.6,East,11.8,61.4,6,06:17:03,19:47:57,810,spring,80.0
2020-04-10,2020,04,10,15.1,8.2,23.1,East,13.6,64.3,6,06:14:50,19:49:38,814,spring,96.0
2020-04-11,2020,04,11,15.7,7.0,24.3,East,6.7,59.0,6,06:12:39,19:51:18,818,spring,95.0
2020-04-12,2020,04,12,15.2,6.5,22.5,SW,6.8,54.6,7,06:10:28,19:52:59,822,spring,233.0
2020-04-13,2020,04,13,9.0,5.2,11.7,NE,27.3,57.1,7,06:08:17,19:54:39,826,spring,56.0
2020-04-14,2020,04,14,7.8,3.2,13.0,East,11.0,53.0,7,06:06:08,19:56:19,830,spring,84.0
2020-04-15,2020,04,15,9.5,0.6,18.7,East,7.6,59.13,7,06:03:59,19:58:00,834,spring,88.0
2020-04-16,2020,04,16,12.2,2.7,20.5,East,9.9,63.62,7,06:01:50,19:59:40,837,spring,84.0
2020-04-17,2020,04,17,11.2,8.4,14.1,East,19.6,67.06,6,05:59:43,20:01:20,841,spring,84.0
2020-04-18,2020,04,18,9.7,6.5,13.9,NE,12.3,76.7,3,05:57:36,20:03:00,845,spring,50.0
2020-04-19,2020,04,19,11.3,6.3,17.8,NE,15.7,62.29,8,05:55:30,20:04:40,849,spring,45.0
2020-04-20,2020,04,20,11.7,5.6,17.8,ENE,24.5,54.65,8,05:53:25,20:06:21,852,spring,60.0
2020-04-21,2020,04,21,13.1,8.6,18.0,ENE,23.4,49.98,8,05:51:21,20:08:01,856,spring,67.0
2020-04-22,2020,04,22,13.9,6.5,20.7,NE,17.5,52.71,8,05:49:18,20:09:41,860,spring,56.0
2020-04-23,2020,04,23,14.8,7.0,23.6,NE,11.1,56.11,8,05:47:16,20:11:20,864,spring,48.0
2020-04-24,2020,04,24,14.2,7.0,21.0,NE,8.7,54.7,7,05:45:15,20:13:00,867,spring,43.0
2020-04-25,2020,04,25,11.2,7.1,17.0,East,12.6,69.0,5,05:43:15,20:14:40,871,spring,99.0
2020-04-26,2020,04,26,11.7,2.0,20.0,SW,5.3,62.0,8,05:41:16,20:16:19,875,spring,223.0
2020-04-27,2020,04,27,12.1,5.2,17.5,West,7.4,62.8,3,05:39:19,20:17:58,878,spring,261.0
2020-04-28,2020,04,28,8.4,7.3,11.0,ENE,17.1,86.9,1,05:37:22,20:19:37,882,spring,75.0
2020-04-29,2020,04,29,10.1,7.0,14.1,SSW,13.0,80.1,4,05:35:27,20:21:16,885,spring,197.0
2020-04-30,2020,04,30,9.0,5.9,13.0,SW,17.7,81.5,4,05:33:33,20:22:54,889,spring,216.0
2020-05-01,2020,05,01,10.3,6.8,14.9,West,18.8,71.4,7,05:31:40,20:24:32,892,spring,261.0
2020-05-02,2020,05,02,11.1,5.8,16.3,WNW,12.4,61.5,8,05:29:49,20:26:10,896,spring,284.0
2020-05-03,2020,05,03,11.5,6.2,15.0,SSE,5.4,65.6,3,05:27:59,20:27:48,899,spring,153.0
2020-05-04,2020,05,04,12.9,9.3,17.0,East,14.8,64.6,7,05:26:11,20:29:25,903,spring,87.0
2020-05-05,2020,05,05,10.7,7.4,14.4,East,22.7,61.1,8,05:24:24,20:31:01,906,spring,87.0
2020-05-06,2020,05,06,11.5,4.8,18.3,East,12.9,61.4,8,05:22:39,20:32:38,909,spring,85.0
2020-05-07,2020,05,07,14.2,4.4,22.2,SSE,7.9,61.5,8,05:20:55,20:34:13,913,spring,157.0
2020-05-08,2020,05,08,16.7,8.0,23.7,WSW,4.4,52.6,6,05:19:13,20:35:48,916,spring,243.0
2020-05-09,2020,05,09,17.0,8.2,24.5,ENE,9.5,53.7,8,05:17:33,20:37:23,919,spring,74.0
2020-05-10,2020,05,10,11.8,7.0,17.2,NNE,23.9,63.2,7,05:15:54,20:38:57,923,spring,28.0
2020-05-11,2020,05,11,8.2,4.9,11.9,NE,28.2,49.9,5,05:14:18,20:40:30,926,spring,42.0
2020-05-12,2020,05,12,8.4,0.8,14.6,NNW,8.1,53.3,9,05:12:43,20:42:02,929,spring,328.0
2020-05-13,2020,05,13,9.1,5.9,11.7,NNE,18.1,54.0,3,05:11:10,20:43:34,932,spring,30.0
2020-05-14,2020,05,14,8.6,3.1,14.1,NE,15.9,57.9,6,05:09:39,20:45:05,935,spring,47.0
2020-05-15,2020,05,15,10.3,1.2,17.6,WNW,8.1,55.1,9,05:08:10,20:46:35,938,spring,296.0
2020-05-16,2020,05,16,11.6,4.3,16.8,NW,9.3,52.34,7,05:06:43,20:48:04,941,spring,311.0
2020-05-17,2020,05,17,13.1,4.4,19.7,West,11.2,57.9,6,05:05:18,20:49:32,944,spring,274.0
2020-05-18,2020,05,18,16.0,9.9,22.7,West,16.7,52.1,8,05:03:55,20:50:58,947,spring,262.0
2020-05-19,2020,05,19,18.2,11.6,24.8,West,12.3,58.39,8,05:02:34,20:52:24,949,spring,276.0
2020-05-20,2020,05,20,19.6,10.8,27.1,SW,9.2,53.6,8,05:01:16,20:53:48,952,spring,223.0
2020-05-21,2020,05,21,19.3,11.0,26.4,WSW,8.3,50.85,9,05:00:00,20:55:12,955,spring,249.0
2020-05-22,2020,05,22,18.2,14.1,21.1,SW,23.7,49.4,8,04:58:46,20:56:33,957,spring,232.0
2020-05-23,2020,05,23,14.3,10.8,18.5,WSW,30.7,56.02,5,04:57:35,20:57:54,960,spring,257.0
2020-05-24,2020,05,24,15.7,10.3,21.5,WNW,18.4,59.02,7,04:56:26,20:59:13,962,spring,283.0
2020-05-25,2020,05,25,17.6,7.9,25.0,West,8.3,53.76,9,04:55:19,21:00:30,965,spring,264.0
2020-05-26,2020,05,26,18.5,9.4,25.8,NW,7.2,51.54,7,04:54:16,21:01:46,967,spring,313.0
2020-05-27,2020,05,27,19.1,14.0,24.6,NNE,10.2,54.79,7,04:53:14,21:03:00,969,spring,30.0
2020-05-28,2020,05,28,16.6,11.0,21.5,East,17.4,52.73,8,04:52:16,21:04:13,971,spring,94.0
2020-05-29,2020,05,29,17.0,10.0,23.2,East,16.1,50.28,9,04:51:20,21:05:23,974,spring,93.0
2020-05-30,2020,05,30,17.5,9.6,24.4,ENE,16.5,53.39,9,04:50:26,21:06:32,976,spring,77.0
2020-05-31,2020,05,31,18.3,12.2,24.1,East,19.2,47.62,9,04:49:36,21:07:38,978,spring,81.0
2020-06-01,2020,06,01,18.6,10.9,25.4,ENE,14.9,52.77,8,04:48:48,21:08:43,979,spring,61.0
2020-06-02,2020,06,02,18.3,12.1,23.5,North,10.7,48.09,8,04:48:03,21:09:46,981,spring,1.0
2020-06-03,2020,06,03,15.2,11.7,18.6,North,13.9,62.76,3,04:47:21,21:10:46,983,spring,9.0
2020-06-04,2020,06,04,12.5,10.4,15.0,NNW,18.0,65.6,6,04:46:42,21:11:44,985,spring,334.0
2020-06-05,2020,06,05,12.3,10.0,15.9,WNW,21.2,61.97,3,04:46:05,21:12:40,986,spring,288.0
2020-06-06,2020,06,06,10.1,6.7,13.5,West,21.5,72.2,4,04:45:32,21:13:34,988,spring,265.0
2020-06-07,2020,06,07,12.2,6.3,18.0,NW,12.7,76.9,7,04:45:02,21:14:25,989,spring,318.0
2020-06-08,2020,06,08,12.9,10.5,15.8,NNE,14.6,65.4,2,04:44:34,21:15:13,990,spring,29.0
2020-06-09,2020,06,09,14.5,9.4,19.8,ESE,8.0,55.9,7,04:44:10,21:15:59,991,spring,102.0
2020-06-10,2020,06,10,13.2,11.1,15.5,SSW,11.3,79.3,2,04:43:49,21:16:43,992,spring,192.0
2020-06-11,2020,06,11,14.4,11.0,19.5,ENE,19.5,77.6,3,04:43:30,21:17:23,993,spring,69.0
2020-06-12,2020,06,12,16.4,13.7,19.8,East,19.5,78.3,4,04:43:15,21:18:01,994,spring,79.0
2020-06-13,2020,06,13,17.7,12.0,23.9,SE,15.8,67.3,8,04:43:03,21:18:37,995,spring,126.0
2020-06-14,2020,06,14,17.6,11.7,22.4,South,10.3,67.9,7,04:42:54,21:19:09,996,spring,180.0
2020-06-15,2020,06,15,17.0,10.6,24.8,WSW,5.7,66.9,8,04:42:48,21:19:39,996,spring,240.0
2020-06-16,2020,06,16,18.2,13.0,23.9,SSW,8.3,66.3,7,04:42:45,21:20:05,997,spring,202.0
2020-06-17,2020,06,17,17.2,12.4,22.0,North,5.0,77.7,5,04:42:45,21:20:29,997,spring,350.0
2020-06-18,2020,06,18,15.5,13.8,17.8,SW,10.0,83.3,4,04:42:48,21:20:50,998,spring,228.0
2020-06-19,2020,06,19,15.4,13.5,18.7,SSW,16.8,74.7,3,04:42:55,21:21:08,998,spring,209.0
2020-06-20,2020,06,20,16.8,11.8,22.0,SSW,13.5,69.7,5,04:43:04,21:21:22,998,spring,209.0
2020-06-21,2020,06,21,17.2,14.1,22.0,SW,18.8,64.6,6,04:43:16,21:21:34,998,summer,229.0
2020-06-22,2020,06,22,16.8,9.6,22.9,SW,13.2,60.2,8,04:43:31,21:21:43,998,summer,235.0
2020-06-23,2020,06,23,20.6,11.9,28.5,South,9.8,58.1,8,04:43:50,21:21:48,997,summer,183.0
2020-06-24,2020,06,24,23.8,15.8,31.4,East,13.9,54.5,8,04:44:11,21:21:51,997,summer,95.0
2020-06-25,2020,06,25,25.2,17.7,32.3,East,14.8,54.2,9,04:44:35,21:21:50,997,summer,94.0
2020-06-26,2020,06,26,23.1,16.2,30.1,SSW,13.4,62.4,8,04:45:02,21:21:46,996,summer,195.0
2020-06-27,2020,06,27,17.0,15.1,19.8,SSW,22.1,74.9,4,04:45:31,21:21:39,996,summer,206.0
2020-06-28,2020,06,28,15.4,12.0,18.9,WSW,25.7,67.3,8,04:46:04,21:21:29,995,summer,246.0
2020-06-29,2020,06,29,15.2,12.0,19.9,WSW,27.4,61.3,6,04:46:39,21:21:16,994,summer,250.0
2020-06-30,2020,06,30,15.8,12.7,18.5,WSW,16.7,76.3,3,04:47:17,21:21:00,993,summer,239.0
2020-07-01,2020,07,01,17.3,14.5,19.9,WSW,19.4,74.8,6,04:47:58,21:20:40,992,summer,245.0
2020-07-02,2020,07,02,15.9,11.3,20.5,West,15.7,79.3,3,04:48:41,21:20:18,991,summer,266.0
2020-07-03,2020,07,03,16.1,11.8,21.1,WSW,20.7,75.2,8,04:49:26,21:19:52,990,summer,242.0
2020-07-04,2020,07,04,17.6,14.9,20.5,SW,22.7,83.9,2,04:50:14,21:19:24,989,summer,233.0
2020-07-05,2020,07,05,17.8,14.0,20.5,WSW,33.0,62.3,9,04:51:05,21:18:52,987,summer,255.0
2020-07-06,2020,07,06,15.5,11.8,19.6,WNW,19.6,59.7,3,04:51:58,21:18:18,986,summer,291.0
2020-07-07,2020,07,07,14.9,9.0,19.7,West,11.5,63.9,5,04:52:53,21:17:40,984,summer,267.0
2020-07-08,2020,07,08,16.3,13.8,18.7,WSW,11.8,90.2,2,04:53:50,21:17:00,983,summer,250.0
2020-07-09,2020,07,09,17.1,15.0,19.6,WSW,16.1,86.4,2,04:54:49,21:16:16,981,summer,244.0
2020-07-10,2020,07,10,15.0,12.2,18.8,NW,16.0,67.4,8,04:55:51,21:15:30,979,summer,325.0
2020-07-11,2020,07,11,14.6,8.2,19.0,NW,11.4,58.8,6,04:56:54,21:14:41,977,summer,319.0
2020-07-12,2020,07,12,16.9,8.6,23.6,North,6.2,56.68,9,04:57:59,21:13:49,975,summer,350.0
2020-07-13,2020,07,13,18.2,10.5,23.8,West,12.7,52.7,8,04:59:07,21:12:54,973,summer,263.0
2020-07-14,2020,07,14,17.5,15.0,20.3,NW,12.0,69.7,5,05:00:16,21:11:57,971,summer,324.0
2020-07-15,2020,07,15,15.7,12.2,18.6,WNW,10.9,67.11,4,05:01:26,21:10:57,969,summer,296.0
2020-07-16,2020,07,16,18.7,15.6,22.7,NW,13.5,68.6,2,05:02:39,21:09:54,967,summer,325.0
2020-07-17,2020,07,17,21.4,16.9,26.9,WNW,11.8,60.2,8,05:03:53,21:08:49,964,summer,289.0
2020-07-18,2020,07,18,19.1,14.6,24.2,West,13.2,62.09,8,05:05:08,21:07:41,962,summer,270.0
2020-07-19,2020,07,19,17.2,14.1,20.3,North,12.1,69.6,2,05:06:25,21:06:31,960,summer,354.0
2020-07-20,2020,07,20,16.1,9.9,21.0,North,11.2,51.5,8,05:07:43,21:05:18,957,summer,349.0
2020-07-21,2020,07,21,15.8,8.4,20.7,North,8.4,48.8,7,05:09:03,21:04:03,955,summer,358.0
2020-07-22,2020,07,22,19.5,13.1,25.2,SW,11.4,49.9,7,05:10:24,21:02:45,952,summer,221.0
2020-07-23,2020,07,23,19.1,13.3,25.9,WSW,15.9,55.5,6,05:11:46,21:01:26,949,summer,238.0
2020-07-24,2020,07,24,19.8,16.1,23.7,WSW,14.2,66.5,4,05:13:09,21:00:04,946,summer,252.0
2020-07-25,2020,07,25,18.1,14.9,22.4,SW,16.9,83.5,2,05:14:33,20:58:40,944,summer,223.0
2020-07-26,2020,07,26,16.4,11.7,21.4,WSW,14.5,78.8,8,05:15:58,20:57:13,941,summer,248.0
2020-07-27,2020,07,27,17.3,15.5,20.6,SSW,17.7,81.3,3,05:17:24,20:55:45,938,summer,207.0
2020-07-28,2020,07,28,16.3,12.1,20.9,WNW,19.2,61.7,6,05:18:51,20:54:14,935,summer,283.0
2020-07-29,2020,07,29,16.2,7.3,23.7,West,8.8,58.4,9,05:20:19,20:52:42,932,summer,272.0
2020-07-30,2020,07,30,21.1,12.4,29.1,SSW,7.9,49.1,8,05:21:48,20:51:08,929,summer,198.0
2020-07-31,2020,07,31,24.9,15.9,36.5,SE,15.5,51.3,8,05:23:17,20:49:31,926,summer,146.0
2020-08-01,2020,08,01,20.8,15.7,25.9,West,18.2,61.5,7,05:24:47,20:47:53,923,summer,267.0
2020-08-02,2020,08,02,18.0,11.8,23.5,West,16.6,59.3,7,05:26:17,20:46:13,919,summer,277.0
2020-08-03,2020,08,03,17.7,13.0,22.0,NNW,12.5,52.7,5,05:27:48,20:44:32,916,summer,327.0
2020-08-04,2020,08,04,16.8,9.4,22.9,WSW,12.8,63.5,7,05:29:20,20:42:48,913,summer,252.0
2020-08-05,2020,08,05,19.9,15.8,25.4,SW,19.7,58.5,8,05:30:52,20:41:03,910,summer,217.0
2020-08-06,2020,08,06,22.5,18.3,28.9,SW,11.8,67.6,4,05:32:25,20:39:17,906,summer,216.0
2020-08-07,2020,08,07,24.7,14.2,35.7,SW,5.9,52.8,8,05:33:58,20:37:29,903,summer,232.0
2020-08-08,2020,08,08,24.6,19.9,31.9,NNE,13.8,56.1,3,05:35:31,20:35:39,900,summer,28.0
2020-08-09,2020,08,09,23.7,17.3,32.8,NE,16.6,63.7,7,05:37:05,20:33:48,896,summer,55.0
2020-08-10,2020,08,10,25.9,18.4,34.9,East,13.9,58.3,7,05:38:39,20:31:55,893,summer,80.0
2020-08-11,2020,08,11,26.5,19.6,34.9,East,7.4,57.4,7,05:40:13,20:30:01,889,summer,83.0
2020-08-12,2020,08,12,25.8,19.9,32.9,East,8.9,59.7,6,05:41:47,20:28:06,886,summer,89.0
2020-08-13,2020,08,13,22.4,19.0,27.0,NE,12.3,71.0,6,05:43:22,20:26:10,882,summer,34.0
2020-08-14,2020,08,14,18.0,17.2,19.1,North,7.6,84.8,2,05:44:57,20:24:12,879,summer,356.0
2020-08-15,2020,08,15,18.0,16.5,19.5,NNE,9.8,91.3,2,05:46:32,20:22:13,875,summer,27.0
2020-08-16,2020,08,16,20.6,18.1,24.0,South,6.6,83.4,3,05:48:07,20:20:13,872,summer,182.0
2020-08-17,2020,08,17,18.2,14.7,23.4,WSW,7.4,80.8,3,05:49:42,20:18:12,868,summer,239.0
2020-08-18,2020,08,18,19.2,16.0,23.8,SW,14.0,73.4,5,05:51:18,20:16:09,864,summer,224.0
2020-08-19,2020,08,19,18.0,14.7,19.9,SSE,12.5,92.1,1,05:52:53,20:14:06,861,summer,155.0
2020-08-20,2020,08,20,20.2,15.6,24.6,SSW,17.1,66.32,6,05:54:29,20:12:02,857,summer,204.0
2020-08-21,2020,08,21,19.9,17.1,22.3,SW,29.7,65.4,3,05:56:04,20:09:57,853,summer,215.0
2020-08-22,2020,08,22,18.4,15.2,22.7,WSW,25.0,66.01,5,05:57:40,20:07:50,850,summer,244.0
2020-08-23,2020,08,23,17.7,14.8,21.9,WSW,21.8,68.6,5,05:59:16,20:05:43,846,summer,258.0
2020-08-24,2020,08,24,17.0,13.0,22.4,WSW,13.4,75.68,5,06:00:51,20:03:35,842,summer,245.0
2020-08-25,2020,08,25,17.5,15.4,21.7,SSW,26.9,81.7,3,06:02:27,20:01:27,839,summer,206.0
2020-08-26,2020,08,26,18.0,15.2,21.9,West,25.2,64.24,4,06:04:03,19:59:17,835,summer,276.0
2020-08-27,2020,08,27,15.0,12.6,18.1,SW,10.3,81.8,2,06:05:38,19:57:07,831,summer,216.0
2020-08-28,2020,08,28,14.5,11.4,19.1,WNW,12.8,81.56,5,06:07:14,19:54:56,827,summer,287.0
2020-08-29,2020,08,29,12.7,11.3,14.9,NNW,23.3,78.5,3,06:08:49,19:52:44,823,summer,348.0
2020-08-30,2020,08,30,13.7,11.6,16.6,NNE,17.9,68.0,6,06:10:25,19:50:32,820,summer,14.0
2020-08-31,2020,08,31,12.6,7.2,17.3,North,5.3,69.1,5,06:12:01,19:48:19,816,summer,349.0
2020-09-01,2020,09,01,12.8,5.5,20.1,NW,4.8,69.1,7,06:13:36,19:46:06,812,summer,313.0
2020-09-02,2020,09,02,13.7,7.2,20.2,WSW,9.2,76.23,6,06:15:12,19:43:52,808,summer,240.0
2020-09-03,2020,09,03,18.3,15.6,21.9,WSW,18.1,82.8,2,06:16:47,19:41:37,804,summer,237.0
2020-09-04,2020,09,04,15.6,12.5,18.5,West,14.7,73.1,4,06:18:23,19:39:22,800,summer,264.0
2020-09-05,2020,09,05,14.0,9.0,18.2,WNW,11.5,73.2,4,06:19:58,19:37:07,797,summer,288.0
2020-09-06,2020,09,06,13.8,8.3,18.7,West,6.2,73.0,6,06:21:34,19:34:51,793,summer,264.0
2020-09-07,2020,09,07,14.8,8.5,20.5,WSW,11.8,78.5,4,06:23:10,19:32:35,789,summer,257.0
2020-09-08,2020,09,08,19.5,16.0,24.4,WSW,14.4,78.7,4,06:24:45,19:30:18,785,summer,256.0
2020-09-09,2020,09,09,17.4,14.1,21.1,WNW,11.5,75.2,3,06:26:21,19:28:01,781,summer,288.0
2020-09-10,2020,09,10,13.6,7.6,18.6,NNW,7.3,60.0,5,06:27:56,19:25:44,777,summer,345.0
2020-09-11,2020,09,11,13.4,7.0,19.1,West,10.6,67.6,3,06:29:32,19:23:26,773,summer,266.0
2020-09-12,2020,09,12,16.4,11.9,21.5,WSW,14.3,65.5,4,06:31:07,19:21:09,770,summer,252.0
2020-09-13,2020,09,13,17.9,12.0,25.1,SW,11.4,71.5,6,06:32:43,19:18:51,766,summer,225.0
2020-09-14,2020,09,14,18.8,8.8,29.2,SE,6.4,70.3,6,06:34:19,19:16:33,762,summer,129.0
2020-09-15,2020,09,15,20.9,13.4,28.9,North,7.2,70.6,5,06:35:54,19:14:15,758,summer,355.0
2020-09-16,2020,09,16,20.6,16.9,25.9,NNE,16.0,64.2,3,06:37:30,19:11:56,754,summer,33.0
2020-09-17,2020,09,17,16.5,12.4,21.5,ENE,20.0,63.3,5,06:39:06,19:09:38,750,summer,65.0
2020-09-18,2020,09,18,15.4,9.9,21.2,ENE,20.7,64.9,6,06:40:42,19:07:19,746,summer,57.0
2020-09-19,2020,09,19,17.7,12.8,23.8,NE,21.9,61.5,5,06:42:18,19:05:01,742,summer,55.0
2020-09-20,2020,09,20,18.1,13.8,24.2,NE,16.9,64.8,5,06:43:54,19:02:42,738,summer,44.0
2020-09-21,2020,09,21,17.3,13.5,24.2,NNE,6.3,73.6,2,06:45:31,19:00:24,734,fall,28.0
2020-09-22,2020,09,22,17.2,11.4,24.0,WSW,10.4,71.17,5,06:47:07,18:58:05,730,fall,245.0
2020-09-23,2020,09,23,15.5,10.8,17.8,SW,15.3,83.69,3,06:48:44,18:55:47,727,fall,227.0
2020-09-24,2020,09,24,10.4,7.4,16.0,SW,12.6,74.72,6,06:50:20,18:53:29,723,fall,215.0
2020-09-25,2020,09,25,10.2,5.6,14.0,NW,26.4,68.44,4,06:51:57,18:51:10,719,fall,319.0
2020-09-26,2020,09,26,9.9,6.5,12.7,NNW,24.9,65.5,4,06:53:34,18:48:53,715,fall,328.0
2020-09-27,2020,09,27,11.8,10.4,14.1,North,23.2,69.6,1,06:55:11,18:46:35,711,fall,349.0
2020-09-28,2020,09,28,12.6,7.5,17.0,WNW,11.5,68.99,4,06:56:49,18:44:17,707,fall,294.0
2020-09-29,2020,09,29,15.4,13.8,17.9,West,7.7,83.4,1,06:58:27,18:42:00,703,fall,261.0
2020-09-30,2020,09,30,13.6,10.0,17.1,South,12.7,86.04,2,07:00:04,18:39:43,699,fall,191.0
2020-10-01,2020,10,01,12.5,10.2,15.8,WSW,10.9,76.6,3,07:01:42,18:37:27,695,fall,242.0
2020-10-02,2020,10,02,12.0,9.8,13.5,East,22.9,91.2,1,07:03:21,18:35:10,691,fall,81.0
2020-10-03,2020,10,03,13.7,10.7,15.3,South,16.2,89.8,2,07:04:59,18:32:54,687,fall,181.0
2020-10-04,2020,10,04,9.8,8.7,10.7,WSW,20.3,93.6,1,07:06:38,18:30:39,684,fall,239.0
2020-10-05,2020,10,05,12.2,8.5,17.2,West,16.9,84.9,3,07:08:17,18:28:24,680,fall,260.0
